Date,Close,J2,J3,J4,J5,J6,J7,SansTransaction,Mise,Secu,PorteFeuille,NbrAction,Vente,Achat,ValeurAchat,ValeurVente,Scenario1,Scenario1_ssSecu,Scenario1_NbrActionCste
2020-01-07,74.59750366210938,,,,,,,99.51641485220033,0.0,0.0,99.51641485220033,1.3340448401995002,False,True,74.95999908447266,,99.51641485220033,99.51641485220033,99.51641485220033
2020-01-08,75.79750061035156,75.19750213623047,,,,,,101.11726458925797,0.0,0.0,101.11726458925797,1.3340448401995002,False,False,74.95999908447266,,101.11726458925797,101.11726458925797,101.11726458925797
2020-01-09,77.40750122070312,76.60250091552734,75.93416849772136,,,,,103.26507759621552,0.0,0.0,103.26507759621552,1.3340448401995002,False,False,74.95999908447266,,103.26507759621552,103.26507759621552,103.26507759621552
2020-01-10,77.5824966430664,77.49499893188477,76.92916615804036,76.34625053405762,,,,103.49852933647779,0.0,0.0,103.49852933647779,1.3340448401995002,False,False,74.95999908447266,,103.49852933647779,103.49852933647779,103.49852933647779
2020-01-13,79.23999786376953,78.41124725341797,78.07666524251302,77.50687408447266,76.925,,,105.70971028758116,0.0,0.0,105.70971028758116,1.3340448401995002,False,False,74.95999908447266,,105.70971028758116,105.70971028758116,105.70971028758116
2020-01-14,78.16999816894531,78.70499801635742,78.33083089192708,78.0999984741211,77.63949890136719,77.13249969482422,,104.28228271568587,0.0,0.0,104.28228271568587,1.3340448401995002,False,False,74.95999908447266,,104.28228271568587,104.28228271568587,104.28228271568587
2020-01-15,77.83499908447266,78.00249862670898,78.41499837239583,78.20687294006348,78.0469985961914,77.6720822652181,77.23285675048828,103.83537891557357,0.0,0.0,103.83537891557357,1.3340448401995002,False,False,74.95999908447266,,103.83537891557357,103.83537891557357,103.83537891557357
2020-01-16,78.80999755859375,78.3224983215332,78.27166493733723,78.51374816894531,78.32749786376954,78.17416508992513,77.8346415928432,105.1360705991772,0.0,0.0,105.1360705991772,1.3340448401995002,False,False,74.95999908447266,,105.1360705991772,105.1360705991772,105.1360705991772
2020-01-17,79.68250274658203,79.24625015258789,78.77583312988281,78.62437438964844,78.74749908447265,78.55333201090495,78.38964189801898,106.30003164326027,0.0,0.0,106.30003164326027,1.3340448401995002,False,False,74.95999908447266,,106.30003164326027,106.30003164326027,106.30003164326027
2020-01-21,79.14250183105469,79.41250228881836,79.21166737874348,78.86750030517578,78.72799987792969,78.81333287556966,78.6374991280692,105.579646208198,0.0,0.0,105.579646208198,1.3340448401995002,False,False,74.95999908447266,,105.579646208198,105.579646208198,105.579646208198
2020-01-22,79.42500305175781,79.28375244140625,79.41666920979817,79.26500129699707,78.97900085449218,78.8441670735677,78.90071432931083,105.95651550402707,0.0,0.0,105.95651550402707,1.3340448401995002,False,False,74.95999908447266,,105.95651550402707,105.95651550402707,105.95651550402707
2020-01-23,79.80750274658203,79.61625289916992,79.45833587646484,79.51437759399414,79.37350158691406,79.11708450317383,78.9817864554269,106.4667872482852,0.0,0.0,106.4667872482852,1.3340448401995002,False,False,74.95999908447266,,106.4667872482852,106.4667872482852,106.4667872482852
2020-01-24,79.57749938964844,79.69250106811523,79.60333506266277,79.48812675476074,79.527001953125,79.40750122070312,79.18285805838448,106.15995245673938,0.0,0.0,106.15995245673938,1.3340448401995002,False,False,74.95999908447266,,106.15995245673938,106.15995245673938,106.15995245673938
2020-01-27,77.23750305175781,78.40750122070312,78.8741683959961,79.01187705993652,79.03800201416016,79.14541880289714,79.09750148228237,103.03829241609066,0.0,0.0,103.03829241609066,1.3340448401995002,False,False,74.95999908447266,,103.03829241609066,103.03829241609066,103.03829241609066
2020-01-28,79.42250061035156,78.33000183105469,78.74583435058594,79.01125144958496,79.09400177001953,79.10208511352539,79.18500191824776,105.95317713498116,0.0,0.0,105.95317713498116,1.3340448401995002,False,False,74.95999908447266,,105.95317713498116,105.95317713498116,105.95317713498116
2020-01-29,81.08499908447266,80.25374984741211,79.24833424886067,79.33062553405762,79.4260009765625,79.42583465576172,79.38535853794643,108.17102464622195,0.0,0.0,108.17102464622195,1.3340448401995002,False,False,74.95999908447266,,108.17102464622195,108.17102464622195,108.17102464622195
2020-01-30,80.96749877929688,81.02624893188477,80.49166615804036,79.67812538146973,79.65800018310547,79.68291727701823,79.64607238769531,108.01427397038033,0.0,0.0,108.01427397038033,1.3340448401995002,False,False,74.95999908447266,,108.01427397038033,108.01427397038033,108.01427397038033
2020-01-31,77.37750244140625,79.17250061035156,79.81000010172527,79.71312522888184,79.21800079345704,79.2779172261556,79.35357230050224,103.22505787948224,0.0,0.0,103.22505787948224,1.3340448401995002,False,False,74.95999908447266,,103.22505787948224,103.22505787948224,103.22505787948224
2020-02-03,77.16500091552734,77.2712516784668,78.50333404541016,79.14875030517578,79.20350036621093,78.87583414713542,78.976072038923,102.94157131534897,0.0,0.0,102.94157131534897,1.3340448401995002,False,False,74.95999908447266,,102.94157131534897,102.94157131534897,102.94157131534897
2020-02-04,79.7125015258789,78.43875122070312,78.08500162760417,78.80562591552734,79.26150054931641,79.28833389282227,78.99535805838448,106.34005135999354,0.0,0.0,106.34005135999354,1.3340448401995002,False,False,74.95999908447266,,106.34005135999354,106.34005135999354,106.34005135999354
2020-02-05,80.36250305175781,80.03750228881836,79.08000183105469,78.65437698364258,79.11700134277343,79.44500096638997,79.44178662981305,107.2071825417141,0.0,0.0,107.2071825417141,1.3340448401995002,False,False,74.95999908447266,,107.2071825417141,107.2071825417141,107.2071825417141
2020-02-06,81.30249786376953,80.83250045776367,80.45916748046875,79.6356258392334,79.18400115966797,79.48125076293945,79.71035766601562,108.46117777049263,0.0,0.0,108.46117777049263,1.3340448401995002,False,False,74.95999908447266,,108.46117777049263,108.46117777049263,108.46117777049263
2020-02-07,80.00749969482422,80.65499877929688,80.55750020345052,80.34625053405762,79.71000061035156,79.32125091552734,79.55642918178013,106.73359214514333,0.0,0.0,106.73359214514333,1.3340448401995002,False,False,74.95999908447266,,106.73359214514333,106.73359214514333,106.73359214514333
2020-02-10,80.38749694824219,80.1974983215332,80.56583150227864,80.51499938964844,80.35449981689453,79.82291666666667,79.47357177734375,107.24052552035556,0.0,0.0,107.24052552035556,1.3340448401995002,False,False,74.95999908447266,,107.24052552035556,107.24052552035556,107.24052552035556
2020-02-11,79.90249633789062,80.1449966430664,80.09916432698567,80.39999771118164,80.39249877929687,80.27916590372722,79.83428519112724,106.59351295862245,0.0,0.0,106.59351295862245,1.3340448401995002,False,False,74.95999908447266,,106.59351295862245,106.59351295862245,106.59351295862245
2020-02-12,81.80000305175781,80.85124969482422,80.69666544596355,80.52437400817871,80.67999877929688,80.62708282470703,80.49642835344586,109.12487199950088,0.0,0.0,109.12487199950088,1.3340448401995002,False,False,74.95999908447266,,109.12487199950088,109.12487199950088,109.12487199950088
2020-02-13,81.21749877929688,81.50875091552734,80.97333272298177,80.82687377929688,80.66299896240234,80.7695821126302,80.711427961077,108.34778518043021,0.0,0.0,108.34778518043021,1.3340448401995002,False,False,74.95999908447266,,108.34778518043021,108.34778518043021,108.34778518043021
2020-02-14,81.23750305175781,81.22750091552734,81.4183349609375,81.03937530517578,80.90899963378907,80.7587496439616,80.836427961077,108.37447177688865,0.0,0.0,108.37447177688865,1.3340448401995002,False,False,74.95999908447266,,108.37447177688865,108.37447177688865,108.37447177688865
2020-02-18,79.75,80.4937515258789,80.73500061035156,81.00125122070312,80.78150024414063,80.71583302815755,80.61464255196708,106.39007600591015,0.0,0.0,106.39007600591015,1.3340448401995002,False,False,74.95999908447266,,106.39007600591015,106.39007600591015,106.39007600591015
2020-02-19,80.90499877929688,80.32749938964844,80.63083394368489,80.77750015258789,80.98200073242188,80.80208333333333,80.74285670689174,107.93089616786786,0.0,0.0,107.93089616786786,1.3340448401995002,False,False,74.95999908447266,,107.93089616786786,107.93089616786786,107.93089616786786
2020-02-20,80.07499694824219,80.48999786376953,80.24333190917969,80.49187469482422,80.63699951171876,80.8308334350586,80.69821384974888,106.82363650779321,0.0,0.0,106.82363650779321,1.3340448401995002,False,False,74.95999908447266,,106.82363650779321,106.82363650779321,106.82363650779321
2020-02-21,78.26249694824219,79.16874694824219,79.74749755859375,79.74812316894531,80.0459991455078,80.24124908447266,80.46392822265625,104.40568023493162,0.0,0.0,104.40568023493162,1.3340448401995002,False,False,74.95999908447266,,104.40568023493162,104.40568023493162,104.40568023493162
2020-02-24,74.54499816894531,76.40374755859375,77.62749735514323,78.44687271118164,78.7074981689453,79.12916564941406,79.42749895368304,99.44637016996269,99.44637016996269,0.0,0.0,0.0,True,False,,74.54499816894531,99.44637016996269,99.44637016996269,99.44637016996269
2020-02-25,72.0199966430664,73.28249740600586,74.94249725341797,76.22562217712402,77.1614974975586,77.59291458129883,78.11357007707868,96.07790491286806,99.44637016996269,0.0,0.0,0.0,False,False,,74.54499816894531,99.44637016996269,99.44637016996269,99.44637016996269
2020-02-26,73.1624984741211,72.59124755859375,73.24249776204427,74.49749755859375,75.61299743652344,76.49499766031902,76.95999799455915,97.60205358550505,99.44637016996269,0.0,0.0,0.0,False,False,,74.54499816894531,99.44637016996269,99.44637016996269,99.44637016996269
2020-02-27,68.37999725341797,70.77124786376953,71.18749745686848,72.0268726348877,73.2739974975586,74.40749740600586,75.33571188790458,91.22198250877824,99.44637016996269,0.0,0.0,0.0,False,False,,74.54499816894531,99.44637016996269,99.44637016996269,99.44637016996269
2020-02-28,68.33999633789062,68.3599967956543,69.96083068847656,70.47562217712402,71.28949737548828,72.45166397094727,73.54071153913226,91.16861949381573,99.44637016996269,0.0,0.0,0.0,False,False,,74.54499816894531,99.44637016996269,99.44637016996269,99.44637016996269
2020-03-02,74.70249938964844,71.52124786376953,70.47416432698567,71.14624786376953,71.32099761962891,71.85833104451497,72.77321188790458,99.65648386076681,0.0,0.0,99.44637016996269,1.33123216736364,False,True,74.70249938964844,,99.44637016996269,99.44637016996269,99.44637016996269
2020-03-03,72.33000183105469,73.51625061035156,71.79083251953125,70.93812370300293,71.38299865722657,71.48916498819987,71.92571258544922,96.4914657343389,0.0,0.0,96.28802510297098,1.33123216736364,False,False,74.70249938964844,,96.28802510297098,96.28802510297098,96.28802510297098
2020-03-04,75.68499755859375,74.00749969482422,74.23916625976562,72.76437377929688,71.88749847412109,72.0999984741211,72.08856964111328,100.96718047355377,0.0,0.0,100.75430333683856,1.33123216736364,False,False,74.70249938964844,,100.75430333683856,100.75430333683856,100.75430333683856
2020-03-05,73.2300033569336,74.45750045776367,73.74833424886067,73.98687553405762,72.85749969482421,72.11124928792317,72.2614277430943,97.69210812610935,0.0,0.0,97.48613608489734,1.33123216736364,False,False,74.70249938964844,,97.48613608489734,97.48613608489734,97.48613608489734
2020-03-06,72.25749969482422,72.7437515258789,73.72416687011719,73.37562561035156,73.64100036621093,72.75749969482422,72.13214220319476,96.39474463359721,0.0,0.0,96.1915079270184,1.33123216736364,False,False,74.70249938964844,,96.1915079270184,96.1915079270184,96.1915079270184
2020-03-09,66.5425033569336,69.4000015258789,70.67666880289714,71.92875099182129,72.00900115966797,72.45791753133138,71.86964307512555,88.77068325727518,0.0,0.0,88.583520965653,1.33123216736364,False,False,74.70249938964844,,88.583520965653,88.583520965653,88.583520965653
2020-03-10,71.33499908447266,68.93875122070312,70.04500071207683,70.84125137329102,71.81000061035157,71.89666748046875,72.29750061035156,95.16408745427682,0.0,0.0,94.96344544010582,1.33123216736364,False,False,74.70249938964844,,94.96344544010582,94.96344544010582,94.96344544010582
2020-03-11,68.85749816894531,70.09624862670898,68.91166687011719,69.74812507629395,70.44450073242187,71.31791687011719,71.4625004359654,91.85899014132802,0.0,0.0,91.66531652668294,1.33123216736364,False,False,74.70249938964844,,91.66531652668294,91.66531652668294,91.66531652668294
2020-03-12,62.057498931884766,65.45749855041504,67.4166653951009,67.19812488555908,68.2099998474121,69.04666709899902,69.99500002179828,82.78748624576687,0.0,0.0,82.61293880425973,1.33123216736364,False,False,74.70249938964844,,82.61293880425973,82.61293880425973,82.61293880425973
2020-03-13,69.49250030517578,65.77499961853027,66.80249913533528,67.93562412261963,67.65699996948243,68.42374992370605,69.11035755702427,92.70611146468194,0.0,0.0,92.51065179677757,1.33123216736364,False,False,74.70249938964844,,92.51065179677757,92.51065179677757,92.51065179677757
2020-03-16,60.5525016784668,65.02250099182129,64.03416697184245,65.23999977111816,66.45899963378906,66.47291692097981,67.29928588867188,80.7797524253302,80.6094380487158,0.0,0.0,0.0,True,False,,60.5525016784668,80.6094380487158,80.6094380487158,80.6094380487158
2020-03-17,63.21500015258789,61.883750915527344,64.42000071207683,63.82937526702881,64.8349998474121,65.91833305358887,66.00750023978097,84.33164477677049,80.6094380487158,0.0,0.0,0.0,False,False,,60.5525016784668,80.6094380487158,80.6094380487158,80.6094380487158
2020-03-18,61.66749954223633,62.44124984741211,61.811667124430336,63.7318754196167,63.39700012207031,64.30708312988281,65.31107112339565,82.26720957232541,0.0,0.0,80.6094380487158,1.3071624218119313,False,True,61.66749954223633,,80.6094380487158,80.6094380487158,80.6094380487158
2020-03-19,61.19499969482422,61.43124961853027,62.02583312988281,61.65750026702881,63.224500274658205,63.03000005086263,63.8624997820173,81.63687358889024,0.0,0.0,79.99180400386682,1.3071624218119313,False,False,61.66749954223633,,79.99180400386682,79.99180400386682,79.99180400386682
2020-03-20,57.310001373291016,59.25250053405762,60.05750020345052,60.84687519073486,60.78800048828125,62.23875045776367,62.21285738263811,76.45411162386515,0.0,0.0,74.91348018915619,1.3071624218119313,False,False,61.66749954223633,,74.91348018915619,74.91348018915619,74.91348018915619
2020-03-23,56.092498779296875,56.701250076293945,58.19916661580404,59.06624984741211,59.895999908447266,60.00541687011719,61.36071450369699,74.82990857041776,0.0,0.0,73.3220065498285,1.3071624218119313,False,False,61.66749954223633,,73.3220065498285,73.3220065498285,73.3220065498285
2020-03-24,61.720001220703125,58.90625,58.374167124430336,59.07937526702881,59.59700012207031,60.20000012715658,60.250357491629465,82.33724916558586,0.0,0.0,80.67806626988965,1.3071624218119313,False,False,61.66749954223633,,80.67806626988965,80.67806626988965,80.67806626988965
2020-03-25,61.380001068115234,61.55000114440918,59.73083368937174,59.12562561035156,59.5395004272461,59.89416694641113,60.36857169015067,81.88367371635894,0.0,0.0,80.23363084701644,1.3071624218119313,False,False,61.66749954223633,,80.23363084701644,80.23363084701644,80.23363084701644
2020-03-26,64.61000061035156,62.9950008392334,62.570000966389976,60.9506254196167,60.22250061035156,60.38458379109701,60.567857469831196,86.19263793952607,0.0,0.0,84.45576487109751,1.3071624218119313,False,False,61.66749954223633,,84.45576487109751,84.45576487109751,84.45576487109751
2020-03-27,61.935001373291016,63.27250099182129,62.64166768391927,62.411251068115234,61.147500610351564,60.507917404174805,60.606072017124724,82.62406900978785,0.0,0.0,80.95910639003638,1.3071624218119313,False,False,61.66749954223633,,80.95910639003638,80.95910639003638,80.95910639003638
2020-03-30,63.70249938964844,62.81875038146973,63.41583379109701,62.90687561035156,62.669500732421874,61.573333740234375,60.96428625924246,84.98199061857231,0.0,0.0,83.26951337764592,1.3071624218119313,False,False,61.66749954223633,,83.26951337764592,83.26951337764592,83.26951337764592
2020-03-31,63.5724983215332,63.63749885559082,63.06999969482422,63.454999923706055,63.04000015258789,62.820000330607094,61.85892868041992,84.80856336443276,0.0,0.0,83.09958086661028,1.3071624218119313,False,False,61.66749954223633,,83.09958086661028,83.09958086661028,83.09958086661028
2020-04-01,60.227500915527344,61.89999961853027,62.500832875569664,62.359375,62.80950012207031,62.57125027974447,62.44964327130999,80.34618683446993,0.0,0.0,78.72712595642103,1.3071624218119313,False,False,61.66749954223633,,78.72712595642103,78.72712595642103,78.72712595642103
2020-04-02,61.23249816894531,60.72999954223633,61.67749913533529,62.183749198913574,62.13399963378906,62.54666646321615,62.37999997820173,81.68689823480683,0.0,0.0,80.04082060011321,1.3071624218119313,False,False,61.66749954223633,,80.04082060011321,80.04082060011321,80.04082060011321
2020-04-03,60.352500915527344,60.79249954223633,60.604166666666664,61.3462495803833,61.81749954223633,61.837083180745445,62.23321424211775,80.51294243949486,0.0,0.0,78.89052125914752,1.3071624218119313,False,False,61.66749954223633,,78.89052125914752,78.89052125914752,78.89052125914752
2020-04-06,65.61750030517578,62.98500061035156,62.40083312988281,61.857500076293945,62.2004997253418,62.450833002726235,62.37714276994978,87.53668770890889,0.0,0.0,85.77273061215871,1.3071624218119313,False,False,61.66749954223633,,85.77273061215871,85.77273061215871,85.77273061215871
2020-04-07,64.85749816894531,65.23749923706055,63.60916646321615,63.01499938964844,62.45749969482422,62.64333279927572,62.794642312186106,86.52281078053002,0.0,0.0,84.77928437918146,1.3071624218119313,False,False,61.66749954223633,,84.77928437918146,84.77928437918146,84.77928437918146
2020-04-08,66.51750183105469,65.6875,65.66416676839192,64.33625030517578,63.71549987792969,63.1341667175293,63.19678551810129,88.73733010067932,0.0,0.0,86.94917878636102,1.3071624218119313,False,False,61.66749954223633,,86.94917878636102,86.94917878636102,86.94917878636102
2020-04-09,66.99749755859375,66.75749969482422,66.12416585286458,65.99749946594238,64.86849975585938,64.2624994913737,63.68607112339565,89.37766592432061,0.0,0.0,87.57661116403037,1.3071624218119313,False,False,61.66749954223633,,87.57661116403037,87.57661116403037,87.57661116403037
2020-04-13,68.3125,67.65499877929688,67.27583312988281,66.67124938964844,66.4604995727539,65.44249979654948,64.84107099260602,91.13193814612836,0.0,0.0,89.29553294002756,1.3071624218119313,False,False,61.66749954223633,,89.29553294002756,89.29553294002756,89.29553294002756
2020-04-14,71.76249694824219,70.0374984741211,69.02416483561198,68.39749908447266,67.68949890136719,67.34416580200195,66.34535653250558,95.73438877363488,0.0,0.0,93.80523930613559,1.3071624218119313,False,False,61.66749954223633,,93.80523930613559,93.80523930613559,93.80523930613559
2020-04-15,71.10749816894531,71.43499755859375,70.3941650390625,69.54499816894531,68.93949890136719,68.25916544596355,67.88178471156529,94.8605910317769,0.0,0.0,92.94904951550603,1.3071624218119313,False,False,61.66749954223633,,92.94904951550603,92.94904951550603,92.94904951550603
2020-04-16,71.67250061035156,71.38999938964844,71.51416524251302,70.71374893188477,69.97049865722656,69.39499918619792,68.74678475516183,95.61432962343503,0.0,0.0,93.68759947514427,1.3071624218119313,False,False,61.66749954223633,,93.68759947514427,93.68759947514427,93.68759947514427
2020-04-17,70.69999694824219,71.18624877929688,71.15999857584636,71.31062316894531,70.71099853515625,70.09208170572917,69.58142743791852,94.3169661309229,0.0,0.0,92.41637923296041,1.3071624218119313,False,False,61.66749954223633,,92.41637923296041,92.41637923296041,92.41637923296041
2020-04-20,69.23249816894531,69.96624755859375,70.53499857584636,70.6781234741211,70.8949981689453,70.46458180745442,69.96928405761719,92.35925695640285,0.0,0.0,90.49811997460866,1.3071624218119313,False,False,61.66749954223633,,90.49811997460866,90.49811997460866,90.49811997460866
2020-04-21,67.09249877929688,68.1624984741211,69.00833129882812,69.67437362670898,69.96099853515625,70.26124827067058,69.98285566057477,89.50440181261226,0.0,0.0,87.70079318975975,1.3071624218119313,False,False,61.66749954223633,,87.70079318975975,87.70079318975975,87.70079318975975
2020-04-22,69.0250015258789,68.05875015258789,68.4499994913737,69.01249885559082,69.54449920654297,69.80499903361003,70.0846415928432,92.08244713036139,0.0,0.0,90.22688816014012,1.3071624218119313,False,False,61.66749954223633,,90.22688816014012,90.22688816014012,90.22688816014012
2020-04-23,68.75749969482422,68.89125061035156,68.29166666666667,68.52687454223633,68.9614990234375,69.41333262125652,69.65535627092633,91.72558769289896,0.0,0.0,89.87721981881955,1.3071624218119313,False,False,61.66749954223633,,89.87721981881955,89.87721981881955,89.87721981881955
2020-04-24,70.74250030517578,69.75,69.50833384195964,68.90437507629395,68.96999969482422,69.25833257039388,69.60321371895927,94.37366751493131,0.0,0.0,92.47193802394486,1.3071624218119313,False,False,61.66749954223633,,92.47193802394486,92.47193802394486,92.47193802394486
2020-04-27,70.7925033569336,70.76750183105469,70.09750111897786,69.82937622070312,69.28200073242188,69.27375030517578,69.47749982561383,94.44037382812306,0.0,0.0,92.5373001341786,1.3071624218119313,False,False,61.66749954223633,,92.5373001341786,92.5373001341786,92.5373001341786
2020-04-28,69.6449966430664,70.21875,70.3933334350586,69.984375,69.79250030517578,69.34250005086263,69.32678549630302,92.90954841739425,0.0,0.0,91.03732247903451,1.3071624218119313,False,False,61.66749954223633,,91.03732247903451,91.03732247903451,91.03732247903451
2020-04-29,71.93250274658203,70.78874969482422,70.79000091552734,70.77812576293945,70.3740005493164,70.14916737874348,69.7125004359654,95.96118413171413,0.0,0.0,94.02746449721558,1.3071624218119313,False,False,61.66749954223633,,94.02746449721558,94.02746449721558,94.02746449721558
2020-04-30,73.44999694824219,72.69124984741211,71.6758321126302,71.45499992370605,71.3125,70.88666661580403,70.62071446010044,97.98558944147153,0.0,0.0,96.01107589294323,1.3071624218119313,False,False,61.66749954223633,,96.01107589294323,96.01107589294323,96.01107589294323
2020-05-01,72.26750183105469,72.85874938964844,72.5500005086263,71.82374954223633,71.61750030517578,71.47166697184245,71.08392878941127,96.40808793182644,0.0,0.0,94.46536271177963,1.3071624218119313,False,False,61.66749954223633,,94.46536271177963,94.46536271177963,94.46536271177963
2020-05-04,73.29000091552734,72.77875137329102,73.00249989827473,72.73500061035156,72.11699981689453,71.89625040690105,71.73142896379743,97.7721475595759,0.0,0.0,95.80193509133939,1.3071624218119313,False,False,61.66749954223633,,95.80193509133939,95.80193509133939,95.80193509133939
2020-05-05,74.38999938964844,73.84000015258789,73.31583404541016,73.34937477111816,73.06600036621094,72.49583307902019,72.25250026157924,99.23959484820446,0.0,0.0,97.23981176076094,1.3071624218119313,False,False,61.66749954223633,,97.23981176076094,97.23981176076094,97.23981176076094
2020-05-06,75.15750122070312,74.77375030517578,74.27916717529297,73.7762508392334,73.71100006103515,73.41458384195964,72.87607138497489,100.26347670576664,0.0,0.0,98.24306131298748,1.3071624218119313,False,False,61.66749954223633,,98.24306131298748,98.24306131298748,98.24306131298748
2020-05-07,75.93499755859375,75.54624938964844,75.16083272298177,74.69312477111816,74.20800018310547,74.08166631062825,73.77464294433594,101.30069168360363,0.0,0.0,99.2593753089745,1.3071624218119313,False,False,61.66749954223633,,99.2593753089745,99.2593753089745,99.2593753089745
2020-05-08,77.53250122070312,76.73374938964844,76.20833333333333,75.75374984741211,75.26100006103516,74.76208368937175,74.57464272635323,103.43183320124045,0.0,0.0,101.34757206479082,1.3071624218119313,False,False,61.66749954223633,,101.34757206479082,101.34757206479082,101.34757206479082
